City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
Paris,1900,Athletics,Athletics,JANDA_ Frantisek,BOH,Men,discus throw,M,Silver
Paris,1900,Athletics,Athletics,MCCRACKEN_ Josiah,USA,Men,hammer throw,M,Bronze
Paris,1900,Athletics,Athletics,FLANAGAN_ John Jesus,USA,Men,hammer throw,M,Gold
Paris,1900,Athletics,Athletics,HARE_ Thomas Truxton,USA,Men,hammer throw,M,Silver
Paris,1900,Athletics,Athletics,GÖNCZY_ Lajos,HUN,Men,high jump,M,Bronze
Paris,1900,Athletics,Athletics,BAXTER_ Irving,USA,Men,high jump,M,Gold
Paris,1900,Athletics,Athletics,LEAHY_ Patrick Joseph,GBR,Men,high jump,M,Silver
Paris,1900,Athletics,Athletics,SHELDON_ Lewis Pendleton,USA,Men,high jump_ standing,M,Bronze
Paris,1900,Athletics,Athletics,EWRY_ Ray,USA,Men,high jump_ standing,M,Gold
Paris,1900,Athletics,Athletics,BAXTER_ Irving,USA,Men,high jump_ standing,M,Silver
Paris,1900,Athletics,Athletics,LEAHY_ Patrick Joseph,GBR,Men,long jump,M,Bronze
Paris,1900,Athletics,Athletics,KRAENZLEIN_ Alvin,USA,Men,long jump,M,Gold
Paris,1900,Athletics,Athletics,PRINSTEIN_ Meyer,USA,Men,long jump,M,Silver
Paris,1900,Athletics,Athletics,TORCHEBOEUF_ Emile,FRA,Men,long jump_ standing,M,Bronze
Paris,1900,Athletics,Athletics,EWRY_ Ray,USA,Men,long jump_ standing,M,Gold
Paris,1900,Athletics,Athletics,BAXTER_ Irving,USA,Men,long jump_ standing,M,Silver
Paris,1900,Athletics,Athletics,FAST_ Ernst,SWE,Men,marathon,M,Bronze
Paris,1900,Athletics,Athletics,THEATO_ Michel,FRA,Men,marathon,M,Gold
Paris,1900,Athletics,Athletics,CHAMPION_ Emile,FRA,Men,marathon,M,Silver
Paris,1900,Athletics,Athletics,ANDERSEN_ Carl Albert,NOR,Men,pole vault,M,Bronze
Paris,1900,Athletics,Athletics,BAXTER_ Irving,USA,Men,pole vault,M,Gold
Paris,1900,Athletics,Athletics,COLKETT_ Meredith Bright,USA,Men,pole vault,M,Silver
Paris,1900,Athletics,Athletics,GARRETT_ Robert,USA,Men,shot put,M,Bronze
Paris,1900,Athletics,Athletics,SHELDON_ Richard,USA,Men,shot put,M,Gold
Paris,1900,Athletics,Athletics,MCCRACKEN_ Josiah,USA,Men,shot put,M,Silver
Paris,1900,Athletics,Athletics,SHELDON_ Lewis Pendleton,USA,Men,triple jump,M,Bronze
Paris,1900,Athletics,Athletics,PRINSTEIN_ Meyer,USA,Men,triple jump,M,Gold
Paris,1900,Athletics,Athletics,CONNOLLY_ James,USA,Men,triple jump,M,Silver
Paris,1900,Athletics,Athletics,GARRETT_ Robert,USA,Men,triple jump_ standing,M,Bronze
Paris,1900,Athletics,Athletics,EWRY_ Ray,USA,Men,triple jump_ standing,M,Gold
Paris,1900,Athletics,Athletics,BAXTER_ Irving,USA,Men,triple jump_ standing,M,Silver
Paris,1900,Basque Pelota,Basque Pelota,De AMEZOLA y ASPIZUA_ José,ESP,Men,cesta punta,M,Gold
Paris,1900,Basque Pelota,Basque Pelota,VILLOTA BAQUIOLA_ Francisco,ESP,Men,cesta punta,M,Gold
Paris,1900,Basque Pelota,Basque Pelota,DURQUETTY_ Maurice,FRA,Men,cesta punta,M,Silver
Paris,1900,Basque Pelota,Basque Pelota,ETCHEGARAY,FRA,Men,cesta punta,M,Silver
Paris,1900,Cricket,Cricket,BEACHCROFT_ Charles,GBR,Men,cricket,M,Gold
Paris,1900,Cricket,Cricket,BIRKETT_ Arthur Ernest,GBR,Men,cricket,M,Gold
Paris,1900,Cricket,Cricket,BOWERMAN_ Alfred James,GBR,Men,cricket,M,Gold
Paris,1900,Cricket,Cricket,BUCKLEY_ George John,GBR,Men,cricket,M,Gold
Paris,1900,Cricket,Cricket,BURCHELL_ Francis Romulus,GBR,Men,cricket,M,Gold
Paris,1900,Cricket,Cricket,CHRISTIAN_ Frederick William,GBR,Men,cricket,M,Gold
Paris,1900,Cricket,Cricket,CORNER_ Harry Richard,GBR,Men,cricket,M,Gold
Paris,1900,Cricket,Cricket,CUMING_ Frederick Wlliam,GBR,Men,cricket,M,Gold
Paris,1900,Cricket,Cricket,DONNE_ William Stephen,GBR,Men,cricket,M,Gold
Paris,1900,Cricket,Cricket,POWLESLAND_ Alfred James,GBR,Men,cricket,M,Gold
Paris,1900,Cricket,Cricket,SYMES_ John,GBR,Men,cricket,M,Gold
Paris,1900,Cricket,Cricket,TOLLER_ Montagu Henry,GBR,Men,cricket,M,Gold
Paris,1900,Cricket,Cricket,ANDERSON_ W.,FRA,Men,cricket,M,Silver
Paris,1900,Cricket,Cricket,ATTRILL_ W.T.,FRA,Men,cricket,M,Silver
Paris,1900,Cricket,Cricket,BRAID_ J.,FRA,Men,cricket,M,Silver
Paris,1900,Cricket,Cricket,BROWNING_ W.,FRA,Men,cricket,M,Silver
Paris,1900,Cricket,Cricket,HORNE_ R.,FRA,Men,cricket,M,Silver
Paris,1900,Cricket,Cricket,JORDAN_ T.H.,FRA,Men,cricket,M,Silver
Paris,1900,Cricket,Cricket,MCEVOY_ A.,FRA,Men,cricket,M,Silver
Paris,1900,Cricket,Cricket,ROBINSON_ D.,FRA,Men,cricket,M,Silver
Paris,1900,Cricket,Cricket,ROQUES_ F.,FRA,Men,cricket,M,Silver
Paris,1900,Cricket,Cricket,SCHNEIDAU_ A.J.,FRA,Men,cricket,M,Silver
Paris,1900,Cricket,Cricket,TERRY_ Henry John,FRA,Men,cricket,M,Silver
Paris,1900,Cricket,Cricket,TOMALIN_ P.H.,FRA,Men,cricket,M,Silver
Paris,1900,Croquet,Croquet,AUMOITTE,FRA,Men,double,M,Gold
Paris,1900,Croquet,Croquet,JOHIN,FRA,Men,double,M,Gold
Paris,1900,Croquet,Croquet,WAYDELICH,FRA,Men,individual 1 ball,M,Bronze
Paris,1900,Croquet,Croquet,AUMOITTE,FRA,Men,individual 1 ball,M,Gold
Paris,1900,Croquet,Croquet,JOHIN,FRA,Men,individual 1 ball,M,Silver
Paris,1900,Croquet,Croquet,SAUTREAU,FRA,Men,individual 2 balls,M,Bronze
Paris,1900,Croquet,Croquet,WAYDELICH,FRA,Men,individual 2 balls,M,Gold
Paris,1900,Croquet,Croquet,VIGNEROT,FRA,Men,individual 2 balls,M,Silver
Paris,1900,Cycling,Cycling Track,DAUMAIN_ .....,FRA,Men,25 kilometres,M,Bronze
Paris,1900,Cycling,Cycling Track,BASTIEN_ Louis,FRA,Men,25 kilometres,M,Gold
Paris,1900,Cycling,Cycling Track,HILDEBRAND_ Louis,FRA,Men,25 kilometres,M,Silver
Paris,1900,Cycling,Cycling Track,LAKE_ John Henry,USA,Men,Sprint indivual,M,Bronze
Paris,1900,Cycling,Cycling Track,TAILLANDIER_ Georges,FRA,Men,Sprint indivual,M,Gold
Paris,1900,Cycling,Cycling Track,SANZ_ Fernand,FRA,Men,Sprint indivual,M,Silver
Paris,1900,Equestrian,Jumping,VAN DE POELE_ Georges,BEL,Men,high jump,X,Bronze
Paris,1900,Equestrian,Jumping,GARDERES_ Dominique Maximien,FRA,Men,high jump,X,Gold
Paris,1900,Equestrian,Jumping,TRISSINO_ Gian Giorgio,ITA,Men,high jump,X,Gold
Paris,1900,Equestrian,Jumping,DE CHAMPSAVIN_ Louis,FRA,Men,individual,X,Bronze
Paris,1900,Equestrian,Jumping,HAEGEMAN_ Aimé,BEL,Men,individual,X,Gold
Paris,1900,Equestrian,Jumping,VAN DE POELE_ Georges,BEL,Men,individual,X,Silver
Paris,1900,Equestrian,Jumping,DE BELLEGARDE,FRA,Men,long jump individual,X,Bronze
Paris,1900,Equestrian,Jumping,VAN LANGHENDONCK_ Constant,BEL,Men,long jump individual,X,Gold
Paris,1900,Equestrian,Jumping,TRISSINO_ Gian Giorgio,ITA,Men,long jump individual,X,Silver
Paris,1900,Fencing,Fencing,SEE_ Léon,FRA,Men,épée individual,M,Bronze
Paris,1900,Fencing,Fencing,FONST_ Ramon,CUB,Men,épée individual,M,Gold
Paris,1900,Fencing,Fencing,PERREE_ Louis,FRA,Men,épée individual,M,Silver
Paris,1900,Fencing,Fencing,SEE_ Léon,FRA,Men,épée_ amateurs and masters,M,Bronze
Paris,1900,Fencing,Fencing,AYAT_ Albert,FRA,Men,épée_ amateurs and masters,M,Gold
Paris,1900,Fencing,Fencing,FONST_ Ramon,CUB,Men,épée_ amateurs and masters,M,Silver
Paris,1900,Fencing,Fencing,LAURENT_ Henri,FRA,Men,épée_ masters,M,Bronze
Paris,1900,Fencing,Fencing,AYAT_ Albert,FRA,Men,épée_ masters,M,Gold
Paris,1900,Fencing,Fencing,BOUGNOL_ Emile,FRA,Men,épée_ masters,M,Silver
Paris,1900,Fencing,Fencing,BOULENGER_ Marcel Jacques,FRA,Men,foil individual,M,Bronze
Paris,1900,Fencing,Fencing,COSTE_ Emile,FRA,Men,foil individual,M,Gold
Paris,1900,Fencing,Fencing,MASSON_ Henri,FRA,Men,foil individual,M,Silver
Paris,1900,Fencing,Fencing,MIMIAGUE_ Jean-Baptiste,FRA,Men,foil_ masters,M,Bronze
Paris,1900,Fencing,Fencing,MERIGNAC_ Lucien,FRA,Men,foil_ masters,M,Gold
Paris,1900,Fencing,Fencing,KIRCHHOFFER_ Alphonse,FRA,Men,foil_ masters,M,Silver
Paris,1900,Fencing,Fencing,FLESCH_ Siegfried,AUT,Men,sabre individual,M,Bronze
Paris,1900,Fencing,Fencing,DE LA FALAISE_ Georges,FRA,Men,sabre individual,M,Gold
Paris,1900,Fencing,Fencing,THIEBAUT_ Léon,FRA,Men,sabre individual,M,Silver
Paris,1900,Fencing,Fencing,NERALIC_ Milan,AUT,Men,sabre_ masters,M,Bronze
Paris,1900,Fencing,Fencing,CONTE_ Antonio,ITA,Men,sabre_ masters,M,Gold
Paris,1900,Fencing,Fencing,SANTELLI_ Italo,ITA,Men,sabre_ masters,M,Silver
Paris,1900,Football,Football,DELBECQUE_ Albert,BEL,Men,football,M,Bronze
Paris,1900,Football,Football,KELECOM_ R.,BEL,Men,football,M,Bronze
Paris,1900,Football,Football,LEBOUTTE_ Marcel,BEL,Men,football,M,Bronze
Paris,1900,Football,Football,LONDOT,BEL,Men,football,M,Bronze
Paris,1900,Football,Football,MOREAU_ Ernest,BEL,Men,football,M,Bronze
Paris,1900,Football,Football,NEEFS_ E.,BEL,Men,football,M,Bronze
Paris,1900,Football,Football,PELGRIMS_ Georges,BEL,Men,football,M,Bronze
Paris,1900,Football,Football,RENIER_ Alphonse,BEL,Men,football,M,Bronze
Paris,1900,Football,Football,SPANNOGHE_ E.,BEL,Men,football,M,Bronze
Paris,1900,Football,Football,THORNTON_ Erich,BEL,Men,football,M,Bronze
Paris,1900,Football,Football,VAN HEUCKELUM,BEL,Men,football,M,Bronze
Paris,1900,Football,Football,BUCKENHAM_ Claude Percy,GBR,Men,football,M,Gold
Paris,1900,Football,Football,BURRIDGE_ T.E.,GBR,Men,football,M,Gold
Paris,1900,Football,Football,CHALK_ Alfred Ernest,GBR,Men,football,M,Gold
Paris,1900,Football,Football,GROSLING_ William Sullivan,GBR,Men,football,M,Gold
Paris,1900,Football,Football,HASLAM_ A.,GBR,Men,football,M,Gold
Paris,1900,Football,Football,JONES_ J.H.,GBR,Men,football,M,Gold
Paris,1900,Football,Football,NICHOLAS_ J.,GBR,Men,football,M,Gold
Paris,1900,Football,Football,QUASH_ William Francis,GBR,Men,football,M,Gold
Paris,1900,Football,Football,SPACKMAN_ F.G.,GBR,Men,football,M,Gold
Paris,1900,Football,Football,TURNER_ R.R.,GBR,Men,football,M,Gold
Paris,1900,Football,Football,ZEALLEY_ James Edward,GBR,Men,football,M,Gold
Paris,1900,Football,Football,ALLEMANE_ Pierre,FRA,Men,football,M,Silver
Paris,1900,Football,Football,BACH,FRA,Men,football,M,Silver
Paris,1900,Football,Football,BLOCH_ Jean,FRA,Men,football,M,Silver
Paris,1900,Football,Football,CANELLE_ Fernand,FRA,Men,football,M,Silver
Paris,1900,Football,Football,DUPARC,FRA,Men,football,M,Silver
Paris,1900,Football,Football,FRAYSSE,FRA,Men,football,M,Silver
Paris,1900,Football,Football,GAILLARD,FRA,Men,football,M,Silver
Paris,1900,Football,Football,GARNIER_ René,FRA,Men,football,M,Silver
Paris,1900,Football,Football,GRANDJEAN,FRA,Men,football,M,Silver
Paris,1900,Football,Football,HUTEAU,FRA,Men,football,M,Silver
Paris,1900,Football,Football,LAMBERT,FRA,Men,football,M,Silver
Paris,1900,Football,Football,MACAIRE,FRA,Men,football,M,Silver
Paris,1900,Football,Football,PELTIER,FRA,Men,football,M,Silver
Paris,1900,Golf,Golf,ROBERTSON_ David Donaldson,GBR,Men,individual,M,Bronze
Paris,1900,Golf,Golf,SANDS_ Charles Edward,USA,Men,individual,M,Gold
Paris,1900,Golf,Golf,RUTHERFORD_ Walter,GBR,Men,individual,M,Silver
Paris,1900,Golf,Golf,PRATT_ Daria,USA,Women,individual,W,Bronze
Paris,1900,Golf,Golf,ABBOTT_ Margaret Ives,USA,Women,individual,W,Gold
Paris,1900,Golf,Golf,WHITTIER_ Pauline,USA,Women,individual,W,Silver
Paris,1900,Gymnastics,Artistic G.,DEMANET_ Lucien,FRA,Men,individual all-round,M,Bronze
Paris,1900,Gymnastics,Artistic G.,SANDRAS_ Gustave,FRA,Men,individual all-round,M,Gold
Paris,1900,Gymnastics,Artistic G.,BAS_ Noël,FRA,Men,individual all-round,M,Silver
Paris,1900,Polo,Polo,BOUSSOD_ Jean,ZZX,Men,polo,M,Bronze
Paris,1900,Polo,Polo,DUC DE BISACCIA_ Louis,ZZX,Men,polo,M,Bronze
Paris,1900,Polo,Polo,FAUQUET LEMAITRE_ A.,ZZX,Men,polo,M,Bronze
Paris,1900,Polo,Polo,RAOUL-DUVAL_ Maurice,ZZX,Men,polo,M,Bronze
Paris,1900,Polo,Polo,DALY_ Dennis,ZZX,Men,polo,M,Gold
Paris,1900,Polo,Polo,KEENE_ Foxhall Parker,ZZX,Men,polo,M,Gold
Paris,1900,Polo,Polo,MACKEY_ Frank Jay,ZZX,Men,polo,M,Gold
Paris,1900,Polo,Polo,RAWLINSON_ Alfred,ZZX,Men,polo,M,Gold
Paris,1900,Polo,Polo,BUCKMASTER_ Walter Selby,ZZX,Men,polo,M,Silver
Paris,1900,Polo,Polo,COMTE DE MADRE_ José Pierre M.J.,ZZX,Men,polo,M,Silver
Paris,1900,Polo,Polo,FREAKE_ Frederick Maitland,ZZX,Men,polo,M,Silver
Paris,1900,Polo,Polo,MCCREERY_ Walter Adolph,ZZX,Men,polo,M,Silver
Paris,1900,Rowing,Rowing,BRANDT_ Francois Antoine,NED,Men,eight with coxswain (8+),M,Bronze
Paris,1900,Rowing,Rowing,BROCKMANN_ Hermanus Gerardus,NED,Men,eight with coxswain (8+),M,Bronze
Paris,1900,Rowing,Rowing,KLEIN_ Roelof,NED,Men,eight with coxswain (8+),M,Bronze
Paris,1900,Rowing,Rowing,LEEGSTRA_ Ruud Gerbens,NED,Men,eight with coxswain (8+),M,Bronze
Paris,1900,Rowing,Rowing,MIDDELBERG_ Walter,NED,Men,eight with coxswain (8+),M,Bronze
Paris,1900,Rowing,Rowing,OFFERHAUS_ Hendrik Karel,NED,Men,eight with coxswain (8+),M,Bronze
Paris,1900,Rowing,Rowing,THIJSSEN_ Walter,NED,Men,eight with coxswain (8+),M,Bronze
Paris,1900,Rowing,Rowing,TROMP_ Henricus,NED,Men,eight with coxswain (8+),M,Bronze
Paris,1900,Rowing,Rowing,VAN DIJK_ Johannes Wilhelmus Maria,NED,Men,eight with coxswain (8+),M,Bronze
Paris,1900,Rowing,Rowing,ABELL_ Louis,USA,Men,eight with coxswain (8+),M,Gold
Paris,1900,Rowing,Rowing,CARR_ William,USA,Men,eight with coxswain (8+),M,Gold
Paris,1900,Rowing,Rowing,DEBAECKE_ Harry,USA,Men,eight with coxswain (8+),M,Gold
Paris,1900,Rowing,Rowing,EXLEY_ John,USA,Men,eight with coxswain (8+),M,Gold
Paris,1900,Rowing,Rowing,GEIGER_ John,USA,Men,eight with coxswain (8+),M,Gold
Paris,1900,Rowing,Rowing,HEDLEY_ Edward,USA,Men,eight with coxswain (8+),M,Gold
Paris,1900,Rowing,Rowing,JUVENAL_ James,USA,Men,eight with coxswain (8+),M,Gold
Paris,1900,Rowing,Rowing,LOCKWOOD_ Roscoe,USA,Men,eight with coxswain (8+),M,Gold
Paris,1900,Rowing,Rowing,MARSH_ Edward,USA,Men,eight with coxswain (8+),M,Gold
Paris,1900,Rowing,Rowing,BRUGGEMAN_ Prospère,BEL,Men,eight with coxswain (8+),M,Silver
Paris,1900,Rowing,Rowing,DE BISSCHOP_ Jules,BEL,Men,eight with coxswain (8+),M,Silver
Paris,1900,Rowing,Rowing,DE COCK_ Oscar,BEL,Men,eight with coxswain (8+),M,Silver
Paris,1900,Rowing,Rowing,DE SOMVILLE_ Oscar Charles,BEL,Men,eight with coxswain (8+),M,Silver
Paris,1900,Rowing,Rowing,HEMELSOET_ Maurice,BEL,Men,eight with coxswain (8+),M,Silver
Paris,1900,Rowing,Rowing,ODBERG_ Frank,BEL,Men,eight with coxswain (8+),M,Silver
Paris,1900,Rowing,Rowing,VAN CROMBRUGGHE_ Marcel Lucien,BEL,Men,eight with coxswain (8+),M,Silver
Paris,1900,Rowing,Rowing,VAN LANDEGHEM_ Alfred,BEL,Men,eight with coxswain (8+),M,Silver
Paris,1900,Rowing,Rowing,VERDONCK_ Maurice,BEL,Men,eight with coxswain (8+),M,Silver
Paris,1900,Rowing,Rowing,CARSTENS_ Wilhelm,GER,Men,four-oared shell with coxswain (4-),M,Bronze
Paris,1900,Rowing,Rowing,FELLE_ Ernst,GER,Men,four-oared shell with coxswain (4-),M,Bronze
Paris,1900,Rowing,Rowing,FICKEISEN_ Otto,GER,Men,four-oared shell with coxswain (4-),M,Bronze
Paris,1900,Rowing,Rowing,KÖRNER_ Julius,GER,Men,four-oared shell with coxswain (4-),M,Bronze
Paris,1900,Rowing,Rowing,KRÖWERATH_ Franz,GER,Men,four-oared shell with coxswain (4-),M,Bronze
Paris,1900,Rowing,Rowing,LEHLE_ Carl,GER,Men,four-oared shell with coxswain (4-),M,Bronze
Paris,1900,Rowing,Rowing,MÖLLER_ Adolf,GER,Men,four-oared shell with coxswain (4-),M,Bronze
Paris,1900,Rowing,Rowing,MOTHS_ Gustav Adolf,GER,Men,four-oared shell with coxswain (4-),M,Bronze
Paris,1900,Rowing,Rowing,RÜSTER_ Hugo,GER,Men,four-oared shell with coxswain (4-),M,Bronze
Paris,1900,Rowing,Rowing,WILKER_ Hermann,GER,Men,four-oared shell with coxswain (4-),M,Bronze
Paris,1900,Rowing,Rowing,BOUCKAERT_ Henri,FRA,Men,four-oared shell with coxswain (4-),M,Gold
Paris,1900,Rowing,Rowing,CAU_ Jean,FRA,Men,four-oared shell with coxswain (4-),M,Gold
Paris,1900,Rowing,Rowing,CHARLOT,FRA,Men,four-oared shell with coxswain (4-),M,Gold
Paris,1900,Rowing,Rowing,DELCHAMBRE_ Emile,FRA,Men,four-oared shell with coxswain (4-),M,Gold
Paris,1900,Rowing,Rowing,GOSSLER_ Carl Heinrich,GER,Men,four-oared shell with coxswain (4-),M,Gold
Paris,1900,Rowing,Rowing,GOSSLER_ Gustav Ludwig,GER,Men,four-oared shell with coxswain (4-),M,Gold
Paris,1900,Rowing,Rowing,GOSSLER_ Oscar,GER,Men,four-oared shell with coxswain (4-),M,Gold
Paris,1900,Rowing,Rowing,HAZEBROUCK_ Henri,FRA,Men,four-oared shell with coxswain (4-),M,Gold
Paris,1900,Rowing,Rowing,KATZENSTEIN_ Walther,GER,Men,four-oared shell with coxswain (4-),M,Gold
Paris,1900,Rowing,Rowing,TIETGENS_ Waldemar,GER,Men,four-oared shell with coxswain (4-),M,Gold
Paris,1900,Rowing,Rowing,BROCKMANN_ Hermanus Gerardus,NED,Men,four-oared shell with coxswain (4-),M,Silver
Paris,1900,Rowing,Rowing,HIEBENDAAI_ Coenraad Christiaan,NED,Men,four-oared shell with coxswain (4-),M,Silver
Paris,1900,Rowing,Rowing,LOTSY_ Gerhard Oswald,NED,Men,four-oared shell with coxswain (4-),M,Silver
Paris,1900,Rowing,Rowing,LOTSY_ Paulus Jan,NED,Men,four-oared shell with coxswain (4-),M,Silver
Paris,1900,Rowing,Rowing,LUMPP_ Georges,FRA,Men,four-oared shell with coxswain (4-),M,Silver
Paris,1900,Rowing,Rowing,PERRIN_ Charles,FRA,Men,four-oared shell with coxswain (4-),M,Silver
Paris,1900,Rowing,Rowing,SOUBEYRAN_ Daniel,FRA,Men,four-oared shell with coxswain (4-),M,Silver
Paris,1900,Rowing,Rowing,TERWOGT_ Johannes Hester Lambertus,NED,Men,four-oared shell with coxswain (4-),M,Silver
Paris,1900,Rowing,Rowing,WEGELIN_ Emile,FRA,Men,four-oared shell with coxswain (4-),M,Silver
Paris,1900,Rowing,Rowing,DELTOUR_ Carlos,FRA,Men,pair-oared shell with coxswain (2+),M,Bronze
Paris,1900,Rowing,Rowing,PAOLI_ Raoul,FRA,Men,pair-oared shell with coxswain (2+),M,Bronze
Paris,1900,Rowing,Rowing,VEDRENNE_ Antoine Erneste,FRA,Men,pair-oared shell with coxswain (2+),M,Bronze
Paris,1900,Rowing,Rowing,BRANDT_ Francois Antoine,ZZX,Men,pair-oared shell with coxswain (2+),M,Gold
Paris,1900,Rowing,Rowing,BROCKMANN_ Hermanus Gerardus,ZZX,Men,pair-oared shell with coxswain (2+),M,Gold
Paris,1900,Rowing,Rowing,KLEIN_ Roelof,ZZX,Men,pair-oared shell with coxswain (2+),M,Gold
Paris,1900,Rowing,Rowing,MARTINET_ Louis,FRA,Men,pair-oared shell with coxswain (2+),M,Silver
Paris,1900,Rowing,Rowing,UNKNOWN COX / BARREUR INCONNU,FRA,Men,pair-oared shell with coxswain (2+),M,Silver
Paris,1900,Rowing,Rowing,WALEFF,FRA,Men,pair-oared shell with coxswain (2+),M,Silver
Paris,1900,Rowing,Rowing,ASHE_ Saint-George,GBR,Men,single sculls (1x),M,Bronze
Paris,1900,Rowing,Rowing,BARRELET_ Henri,FRA,Men,single sculls (1x),M,Gold
Paris,1900,Rowing,Rowing,GAUDIN_ André,FRA,Men,single sculls (1x),M,Silver
Paris,1900,Rugby,Rugby,AITOFF_ Vladimir,FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,ALBERT_ A.,FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,BINOCHE_ Jean_ LÃ©on,FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,COLLAS_ Jean,FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,GAUTIER_ Jean Guy,FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,GIROUX_ Auguste,FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,GONDOUIN_ Charles,FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,HENRIQUEZ DE ZUBIERRA_ Constantin,FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,HERVE_ Jean,FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,LARDANCHET_ Victor,FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,LEFEBVRE_ Hubert,FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,OLIVIER_ Joseph,FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,PHARAMOND_ Alexandre,FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,REICHEL_ Frantz,FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,RISCHMANN_ André,FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,ROOSEVELT_ Albert,FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,SARRADE_ Emile,FRA,Men,rugby,M,Gold
Paris,1900,Rugby,Rugby,AMRHEIN_ Albert,GER,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,BAYLISS_ F.C.,GBR,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,BETTING_ Hugo,GER,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,BIRTLES_ J.Henry,GBR,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,CAUTLON_ J.,GBR,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,DARBY_ Artur John,GBR,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,DEYKIN_ C.P.,GBR,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,HERRMANN_ Jacob,GER,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,HOFMEISTER_ Willy,GER,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,HOOD_ L.,GBR,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,KREUZER_ Hermann,GER,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,LANDVOIGT_ Arnold,GER,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,LATSCHA_ Hans,GER,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,LOGAN_ M.L.,GBR,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,LOVEITT_ H.A.,GBR,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,LUDWIG_ Erich,GER,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,LUDWIG_ Richard,GER,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,MÜLLER_ Fritz,GER,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,NICOL_ N.S.,GBR,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,POPPE_ Eduard,GER,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,REITZ_ Heinrich,GER,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,SCHMIERER_ August,GER,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,SMITH_ V.,GBR,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,STOCKHAUSEN_ Adolf,GER,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,TALBOT_ M.W.,GBR,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,WALLIS_ J.G.,GBR,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,WENDEROTH_ Georg,GER,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,WHITTINDALE_ Claud,GBR,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,WHITTINDALE_ Raymond,GBR,Men,rugby,M,Silver
Paris,1900,Rugby,Rugby,WILSON_ Francis Henry,GBR,Men,rugby,M,Silver
Paris,1900,Sailing,Sailing,MICHELET_ E.,FRA,Men,0.5-1t,X,Bronze
Paris,1900,Sailing,Sailing,MICHELET_ F.,FRA,Men,0.5-1t,X,Bronze
Paris,1900,Sailing,Sailing,GRETTON_ John H.,GBR,Men,0.5-1t,X,Gold
Paris,1900,Sailing,Sailing,HOPE_ Linton,GBR,Men,0.5-1t,X,Gold
Paris,1900,Sailing,Sailing,LORD CURRIE_ Lorne Campbell,GBR,Men,0.5-1t,X,Gold
Paris,1900,Sailing,Sailing,BAUDRIER_ Jacques,FRA,Men,0.5-1t,X,Silver
Paris,1900,Sailing,Sailing,LEBRET_ Jean,FRA,Men,0.5-1t,X,Silver
Paris,1900,Sailing,Sailing,MARCOTTE,FRA,Men,0.5-1t,X,Silver
Paris,1900,Sailing,Sailing,MARTIN_ William,FRA,Men,0.5-1t,X,Silver
Paris,1900,Sailing,Sailing,VALTON,FRA,Men,0.5-1t,X,Silver
